videoId,title,channelId,author,keywords,publish_date,thumbnail
DFsEx65Efso,【李李鈴蘭歌回】體面/于文文,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-11-27,DFsEx65Efso
Q22FQen1xH4,【李李鈴蘭歌回】家家酒/家家,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-11-27,Q22FQen1xH4
pA-XLfUXu6w,【李李鈴蘭歌回】Shape of you/Ed Sheeran,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-11-27,pA-XLfUXu6w
C6VUSSAT4DY,【李李鈴蘭歌回】Cheap Thrills/Sia,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-11-27,C6VUSSAT4DY
4pgwevDt0oM,【李李鈴蘭歌回】大氿歌/洛天依,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-11-27,4pgwevDt0oM
wCtxqm0VU68,【李李鈴蘭歌回】浪流連/茄子蛋,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-11-27,wCtxqm0VU68
p6nA0vNKPyM,【李李鈴蘭歌回】海海海/阿悄,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-11-27,p6nA0vNKPyM
pBTawXAIOhg,【李李鈴蘭歌回】玻璃心/黃明志 Ft.陳芳語,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-11-27,pBTawXAIOhg
aSMkJ5crGeU,【李李鈴蘭歌回】Brace up/163 braces,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-11-27,aSMkJ5crGeU
PfDygPRW5vo,"【李李鈴蘭歌回】The Middle/Zedd, Maren Morris, Grey",UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-11-13,PfDygPRW5vo
Eanwbl0lagM,【李李鈴蘭歌回】明月天涯/五音Jw,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-11-13,Eanwbl0lagM
kJUJMNBs_EQ,【李李鈴蘭歌回】紅昭願/音闕詩聽,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-11-13,kJUJMNBs_EQ
DrIO-l9-CuM,【李李鈴蘭歌回】走馬/陳粒,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-11-13,DrIO-l9-CuM
0FMyS_Q_HQE,【李李鈴蘭歌回】扛壩子/囝仔(草屯囝仔&臭屁嬰仔),UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-11-13,0FMyS_Q_HQE
wJg7I03ujfw,【李李鈴蘭歌回】Oh No/Marina and the Diamonds,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-11-13,wJg7I03ujfw
8X2qCkK_8nY,【李李鈴蘭歌回】皈依/小曲兒,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-11-13,8X2qCkK_8nY
4qV30lNv1g0,【李李鈴蘭歌回】Bad Guy/Billie Eilish,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-11-13,4qV30lNv1g0
eYLvQc_qhx4,【李李鈴蘭歌回】玫瑰花的葬禮/許嵩,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-11-13,eYLvQc_qhx4
qtiF7RxDY9U,【李李鈴蘭歌回】是我不夠好/李毓芬,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-11-13,qtiF7RxDY9U
V3l-4ZiBC_E,【李李鈴蘭歌回】仰望/楊丞琳,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-11-13,V3l-4ZiBC_E
AgybvQioCsQ,【李李鈴蘭歌回】我管你/華晨宇,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-11-06,AgybvQioCsQ
O-xY2KGzeeI,【李李鈴蘭歌回】濕了分寸/謝震廷,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-11-06,O-xY2KGzeeI
GpIz2Dh0kQg,【李李鈴蘭歌回】剛好遇見你/ 李玉剛,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-11-06,GpIz2Dh0kQg
3JfejJWccrY,【李李鈴蘭歌回】Ur So Fucking Cool/Tones and I,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-11-06,3JfejJWccrY
uOwsT_kib-4,【李李鈴蘭歌回】千秋為期/山鬼 Yamaoni 趙煙 Yin,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-11-06,uOwsT_kib-4
_tzsy2vbcos,【李李鈴蘭歌回】Dragostea Din Tei/O-Zone,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-11-06,_tzsy2vbcos
7VVi7zzwByM,【李李鈴蘭歌回】Clarity/Zedd,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-11-06,7VVi7zzwByM
FiDGEBdIQgc,【李李鈴蘭歌回】安娜的櫥窗/封茗囧菌,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-11-06,FiDGEBdIQgc
dUvco4j2Wsw,【李李鈴蘭歌回】Be Kind/Marshmello & Halsey,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-11-06,dUvco4j2Wsw
tjTAVAL1VwQ,【李李鈴蘭歌回】愛呀/李明霖,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-11-06,tjTAVAL1VwQ
dO6jPA92B4A,【神稻櫻火初配信精華】淚了/曾沛慈,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-10-31,dO6jPA92B4A
h6buKMkOO9k,【神稻櫻火初配信精華】無人熟識/張清芳,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-10-31,h6buKMkOO9k
XX2vOb9ZRQw,【李李鈴蘭歌回】你聽聽就好/李芷婷,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-10-31,XX2vOb9ZRQw
o3qGU4R88g8,【神稻櫻火初配信精華】芊芊/回音哥,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-10-31,o3qGU4R88g8
940nUlJqlJc,【李李鈴蘭歌回】Cool Kids/Echosmith,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-10-31,940nUlJqlJc
iamttUBbl6o,【李李鈴蘭歌回】弱水三千/石頭，張曉棠,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-10-31,iamttUBbl6o
Jb0a0h10otQ,【李李鈴蘭歌回】Sweet But Psycho/Ava Max,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-10-31,Jb0a0h10otQ
b__LfwazmLo,【李李鈴蘭歌回】喵電感應(爵士版)/許瓊文 x 賴暐哲,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-10-31,b__LfwazmLo
HtKx86GW9mg,【李李鈴蘭歌回】Radioactive/Imagine Dragons,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-10-31,HtKx86GW9mg
Mw2SwKxdJlg,【李李鈴蘭歌回】A Thoinsand Miles/Vanessa carlton,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-10-31,Mw2SwKxdJlg
uWaRKGXruI4,【李李鈴蘭歌回】大喜/泠鳶yousa,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-10-19,uWaRKGXruI4
XQUnm7GuQaQ,【李李鈴蘭歌回】XXX 88/MØ,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-10-19,XQUnm7GuQaQ
IZKwyMy3gCE,【李李鈴蘭歌回】大風吹/草東沒有派對,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-10-19,IZKwyMy3gCE
g0AGAzflhlM,【李李鈴蘭歌回】年輪說/楊丞琳,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-10-19,g0AGAzflhlM
XAPVRPBCx3E,【李李鈴蘭歌回】廣寒宮/丸子呦,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-10-19,XAPVRPBCx3E
-F7OPQsWtUI,【李李鈴蘭歌回】月牙灣/FIR 飛兒樂團,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-10-19,-F7OPQsWtUI
4b0bBghD4-M,【李李鈴蘭歌回】好想愛這個世界啊/華晨宇,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-10-19,4b0bBghD4-M
mrgxU3OagOc,【李李鈴蘭歌回】國境之南/范逸臣,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-10-17,mrgxU3OagOc
sXmtoGbMp_I,【李李鈴蘭歌回】在我們的星球眼淚不超過三秒/鄧福如,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-10-17,sXmtoGbMp_I
pjQeFUoUyLM,【李李鈴蘭歌回】Attention/Charlie Puth,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-10-17,pjQeFUoUyLM
etZImqr5xRM,【李李鈴蘭歌回】If You Feel My Love 【京劇版】/Blaxy Girls,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-10-17,etZImqr5xRM
rH1xIPLiJz8,【李李鈴蘭歌回】吹滅小山河/ 國風堂,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-10-17,rH1xIPLiJz8
761T6cq_Emo,【李李鈴蘭歌回】Chandelier/Sia,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-10-17,761T6cq_Emo
mQQUGyNo5Yg,【李李鈴蘭歌回】超跑情人夢/卜學亮,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-10-17,mQQUGyNo5Yg
4NdILS9HnYg,【李李鈴蘭歌回】Apologize/Ryan Tedder,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-10-17,4NdILS9HnYg
VeOq0nxVoHQ,【李李鈴蘭歌回】官方回答/O.WEN,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-10-17,VeOq0nxVoHQ
04Hk1Y9x734,【李李鈴蘭歌回】Tick Yock/Clean Bandit,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-10-17,04Hk1Y9x734
MzWqlAdoUgA,【李李鈴蘭歌回】不醉不會/田馥甄,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-10-17,MzWqlAdoUgA
yLhdpPL4lO0,【李李鈴蘭歌回】當Chandelier變成一種大麻,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-10-16,yLhdpPL4lO0
Amo-kEegtJg,【李李鈴蘭歌回】我想我不夠好/單色淩,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-10-11,Amo-kEegtJg
LVqU-on68sA,【李李鈴蘭歌回】不枉/汪小敏,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-10-11,LVqU-on68sA
W9-vfLrDBAs,【李李鈴蘭歌回】I Got You/Bebe Rexha,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-10-11,W9-vfLrDBAs
hfjzAq1MJPQ,【李李鈴蘭歌回】天涯/周婷,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-10-11,hfjzAq1MJPQ
hdExJ9EoshU,【李李鈴蘭歌回】Rush Life/Zara Larsson,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-10-11,hdExJ9EoshU
_sTVVRjkl7E,【李李鈴蘭歌回】Symphony/Clean Bandit,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-10-11,_sTVVRjkl7E
3aJN-SmqNrs,【李李鈴蘭歌回】阿楚姑娘/袁婭維,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-10-11,3aJN-SmqNrs
aC6Rb6WwYrg,【李李鈴蘭歌回】還願/草東沒有派對,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-10-11,aC6Rb6WwYrg
guQ3DYRkd9I,【李李鈴蘭歌回】沒關係/吳克羣,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-10-11,guQ3DYRkd9I
CC5m9OhQmTQ,【李李鈴蘭歌回】Anne Marie/2002,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-10-11,CC5m9OhQmTQ
Y5gfQo7-cGc,【李李鈴蘭歌回】愛情恰恰/陳小雲,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-10-05,Y5gfQo7-cGc
lejz7Ik8Hoo,【李李鈴蘭歌回】Runaway/SunStroke Project & Olia Tira+扛壩子/囝仔(草屯囝仔&臭屁嬰仔),UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-10-02,lejz7Ik8Hoo
W8W77v_2Kj0,【李李鈴蘭歌回】你當我空氣/旺福Won Fu,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-10-02,W8W77v_2Kj0
sN8VVoj-byw,【李李鈴蘭歌回】Lydia/F.I.R. 飛兒樂團,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-10-02,sN8VVoj-byw
QmiclM1A5xE,【李李鈴蘭歌回】牽絲戲/銀臨& Aki阿杰,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-10-02,QmiclM1A5xE
M7DVZUDW100,【李李鈴蘭歌回】Runaway/SunStroke Project & Olia Tira,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-10-02,M7DVZUDW100
LKQv3UaukrQ,【李李鈴蘭歌回】Takeaway/The Chainsmokers & Illenium,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-10-02,LKQv3UaukrQ
jMeuThG3WXo,【李李鈴蘭歌回】ColdWater/Justin Bieber & MØ,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-10-02,jMeuThG3WXo
00Y56uVTxVc,【李李鈴蘭歌回】DanceMonkey/TONES AND I,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-10-02,00Y56uVTxVc
ZEVUWHcnRsg,【李李鈴蘭歌回】POP/STARS/KDA+扛壩子/囝仔(草屯囝仔&臭屁嬰仔)(下),UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-10-02,ZEVUWHcnRsg
BmbR8lMOZzs,【李李鈴蘭歌回】唸你/劉子千,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-10-02,BmbR8lMOZzs
CMcCdqE_2CI,【李李鈴蘭歌回】I love you 3000/ Stephanie Poetri,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-09-22,CMcCdqE_2CI
8sPTK0nsrHI,【李李鈴蘭歌回】Baby I’m jealous/Bebe Rexha,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-09-22,8sPTK0nsrHI
JIUa0BmY_8o,【李李鈴蘭歌回】致姍姍來遲的你/阿肆,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-09-22,JIUa0BmY_8o
_iNGp5Glc2U,【李李鈴蘭歌回】慢慢等/韋禮安,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-09-22,_iNGp5Glc2U
Y6jaOhkqMSU,【李李鈴蘭歌回】花月成雙/三無,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-09-22,Y6jaOhkqMSU
BU8_kPtYAcI,【李李鈴蘭歌回】玫瑰少年/蔡依林,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-09-21,BU8_kPtYAcI
DuP1mg-GASg,【李李鈴蘭歌回】Arcade/Duncan Laurence,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-09-21,DuP1mg-GASg
rsHBk221lqs,【李李鈴蘭歌回】醉/徐夢圓,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-09-21,rsHBk221lqs
-Rkfw0IFATQ,【李李鈴蘭歌回】Friends-Marshmello & Anne-Marie,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-09-21,-Rkfw0IFATQ
w1662iG7M0A,【李李鈴蘭歌回】小丑的品格/泠鳶yousa,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-09-21,w1662iG7M0A
aYSFShSKTl4,【李李鈴蘭歌回】Rather Be/Clean Bandit,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-09-20,aYSFShSKTl4
nIDmW_KgHmw,【李李鈴蘭歌回】少年弦/曉月老闆,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-09-19,nIDmW_KgHmw
HAZOkKGQkd0,【李李鈴蘭歌回】笑看/等什麼君,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-09-19,HAZOkKGQkd0
7r-r_yZXGFU,【李李鈴蘭歌回】Faded /Alan Walker,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-09-19,7r-r_yZXGFU
oxUPpYncQBA,【李李鈴蘭歌回】Rolling in the Deep/Adele,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-09-19,oxUPpYncQBA
AW4RelS7hv8,【李李鈴蘭歌回】長安亂/NL不分,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-09-19,AW4RelS7hv8
cRtsih7GRRA,【李李鈴蘭歌回】BB88/方大同,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-09-19,cRtsih7GRRA
AVuBbJcmvsk,【李李鈴蘭歌回】人間不值得/黃詩扶,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-09-17,AVuBbJcmvsk
1NN_J1Xmsrw,【李李鈴蘭歌回】蠢貨/喻言,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-09-17,1NN_J1Xmsrw
sN3CMaJUn3w,【李李鈴蘭歌回】Such a Boy/Astrid S,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-09-17,sN3CMaJUn3w
89bKHZK1roU,"【李李鈴蘭歌回】Stay(蘭蘭中文版)/The Kid LAROI, Justin Bieber",UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-09-17,89bKHZK1roU
hGiv9tLBoKE,"【李李鈴蘭歌回】Stay/The Kid LAROI, Justin Bieber",UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-09-17,hGiv9tLBoKE
MzgiwKq_OAw,【李李鈴蘭歌回】熱愛105度的你/阿肆,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-09-17,MzgiwKq_OAw
jnRSGvELlr0,【李李鈴蘭歌回】idontwannabeyouanymore/Billie Eilish,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-09-17,jnRSGvELlr0
XY-4J4y5i-g,【李李鈴蘭歌回】Counting Stars/OneRepublic,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-09-16,XY-4J4y5i-g
JkWHOLvKbuw,【李李鈴蘭初配信】他們說我是沒有用的年輕人/好樂團,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-09-14,JkWHOLvKbuw
yXZe-Y3-YsM,【李李鈴蘭初配信】 POP/STARS/KDA+扛壩子/囝仔(草屯囝仔&臭屁嬰仔)(上),UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-09-14,yXZe-Y3-YsM
HyhDyHxBsQg,【李李鈴蘭初配信】 We Don't Talk Anymore /Charlie Puth,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-09-14,HyhDyHxBsQg
GPRFPJ3jcJY,【李李鈴蘭初配信】 囍/葛東琪,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-09-14,GPRFPJ3jcJY
2iKuTwXfOp4,【李李鈴蘭初配信】 Sugar /Maroon 5,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-09-13,2iKuTwXfOp4
LSuJtrez1Is,【李李鈴蘭初配信】Never Gonna Give You Up/Rick Astley,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-09-13,LSuJtrez1Is
qF3ghyVW3jo,快還要更快的抹茶狼【李李鈴蘭初配信精華】,UCHubS-CPQE0P79chAqDgH7Q,地獄,,2021-09-13,qF3ghyVW3jo
wil2psf_T1Q,【李李鈴蘭剪輯】魔女餐酒館前菜(菜名：輪迴，歌名：伽藍經),UC-TIA6DkipeK4y7vYOrM7Vw,【尋錢者】浮雲遊子,,2021-12-11,wil2psf_T1Q
Rr4my2x3mCE,【李李鈴蘭剪輯】理想情人(合唱：瑪格麗特),UC-TIA6DkipeK4y7vYOrM7Vw,【尋錢者】浮雲遊子,,2021-12-11,Rr4my2x3mCE
L90ucibkHIU,【神稻櫻火剪輯】左手指月,UC-TIA6DkipeK4y7vYOrM7Vw,【尋錢者】浮雲遊子,,2021-11-20,L90ucibkHIU
ZL2M6LzsLyk,【瑪格麗特剪輯】瑪麗。拉姆齊的嘲諷,UC-TIA6DkipeK4y7vYOrM7Vw,【尋錢者】浮雲遊子,,2021-11-20,ZL2M6LzsLyk
ADDjVkTM8hQ,【李李鈴蘭剪輯】迷因艷狼,UC-TIA6DkipeK4y7vYOrM7Vw,【尋錢者】浮雲遊子,,2021-11-19,ADDjVkTM8hQ
EOnWby5OHVA,【神稻櫻火剪輯】賴床邏輯大師,UC-TIA6DkipeK4y7vYOrM7Vw,【尋錢者】浮雲遊子,,2021-11-19,EOnWby5OHVA
EgtG_ruJ01I,【神稻櫻火剪輯】畜生不要吵,UC-TIA6DkipeK4y7vYOrM7Vw,【尋錢者】浮雲遊子,,2021-11-07,EgtG_ruJ01I
hMm5rqfK5hQ,【神稻櫻火剪輯】我愛你,UC-TIA6DkipeK4y7vYOrM7Vw,【尋錢者】浮雲遊子,,2021-11-03,hMm5rqfK5hQ
wr_LHFky87M,【神稻櫻火剪輯】分享好吃的呱呱,UC-TIA6DkipeK4y7vYOrM7Vw,【尋錢者】浮雲遊子,,2021-11-01,wr_LHFky87M
uA_FGN4QRPw,【神稻櫻火剪輯】死亡凝視,UC-TIA6DkipeK4y7vYOrM7Vw,【尋錢者】浮雲遊子,,2021-11-01,uA_FGN4QRPw
DDNSrOnKMt4,【李李鈴蘭剪輯】抹茶說,UC-TIA6DkipeK4y7vYOrM7Vw,【尋錢者】浮雲遊子,,2021-10-30,DDNSrOnKMt4
-HzbT6Y7Iz4,【神稻櫻火剪輯】不小心尿尿了,UC-TIA6DkipeK4y7vYOrM7Vw,【尋錢者】浮雲遊子,,2021-10-29,-HzbT6Y7Iz4
4ghJPEX13fw,【神稻櫻火剪輯】好吃魔法,UC-TIA6DkipeK4y7vYOrM7Vw,【尋錢者】浮雲遊子,,2021-10-24,4ghJPEX13fw
WPiMadq6J4w,【神稻櫻火剪輯】不可以色色,UC-TIA6DkipeK4y7vYOrM7Vw,【尋錢者】浮雲遊子,,2021-10-24,WPiMadq6J4w
GUHJ8H2OMt8,【李李鈴蘭剪輯】誰殺了悠白,UC-TIA6DkipeK4y7vYOrM7Vw,【尋錢者】浮雲遊子,,2021-10-24,GUHJ8H2OMt8
SPqY2UW6f34,【李李鈴蘭剪輯】HOW蘭宇宙,UC-TIA6DkipeK4y7vYOrM7Vw,【尋錢者】浮雲遊子,,2021-10-23,SPqY2UW6f34
GlofKTVFrFE,【李李鈴蘭剪輯】好吃魔法,UC-TIA6DkipeK4y7vYOrM7Vw,【尋錢者】浮雲遊子,,2021-10-21,GlofKTVFrFE
1eJIFwg3rAU,【瑪格麗特剪輯】泡ㄋㄟㄋㄟ之歌,UC-TIA6DkipeK4y7vYOrM7Vw,【尋錢者】浮雲遊子,,2021-10-21,1eJIFwg3rAU
d5FLNqWwH7c,[很派] 瑪格麗特的地獄料理教室 feat. 瑪格麗特‧拉姆齊,UCSKiY70evw6HCljPVvG_gYA,瑋,,2022-07-05,d5FLNqWwH7c
diw6zaKTfog,[Vtuber] 狐就像高空煙火 feat.#瑪格麗特溫特斯,UCSKiY70evw6HCljPVvG_gYA,瑋,,2022-05-11,diw6zaKTfog
pI-lvjC4e38,"[Vtuber] I am very glad, because Lily is finally streaming in the morning",UCSKiY70evw6HCljPVvG_gYA,瑋,,2022-03-25,pI-lvjC4e38
0ImTwliRKo4,[Vtuber] PUI狐 feat.#神稻櫻火,UCSKiY70evw6HCljPVvG_gYA,瑋,,2022-03-19,0ImTwliRKo4
GfjivUicds4,[Vtuber] 悠白的初吻 feat.神稻櫻火,UCSKiY70evw6HCljPVvG_gYA,瑋,,2022-02-11,GfjivUicds4
fpK-JGIlhbw,【神稻櫻火】冬眠 Cover By神稻櫻火,UCTecf1yGSYkr6fk7h653l1g,紅蝶,,2022-03-16,fpK-JGIlhbw
nvVwHXW-iKQ,【李李鈴蘭/Linglan Lily】陳忻玥-『煙幕』,UCsi8Pu_q1qu9UzzBcS8zSdQ,Yakumo Chizuru 八雲千鶴,"李李鈴蘭, 歌回剪輯, 煙幕, 陳忻玥, Linglan Lily, 台灣Vtuber",2021-12-07,nvVwHXW-iKQ
ZAV6EtA3gCw,【李李鈴蘭/Linglan Lily】走馬 – 陳粒 |Cover,UCsi8Pu_q1qu9UzzBcS8zSdQ,Yakumo Chizuru 八雲千鶴,"李李鈴蘭, 陳粒, 走馬, 台灣Vtuber, 歌回剪輯",2021-11-05,ZAV6EtA3gCw
Sy6n5dSo1i8,【李李鈴蘭/Linglan Lily】理芽-食虫植物 .Cover |自制MV,UCsi8Pu_q1qu9UzzBcS8zSdQ,Yakumo Chizuru 八雲千鶴,"食虫植物, 食蟲植物, 理芽, 李李鈴蘭, Linglan Lily, 歌回剪輯",2021-10-29,Sy6n5dSo1i8
ajLc33jR42Q,【李李鈴蘭/Linglan Lily】『吹滅小山河』 Cover . 「人間是萬像橫看 豎成詩篇好風比酒還討人醉」,UCsi8Pu_q1qu9UzzBcS8zSdQ,Yakumo Chizuru 八雲千鶴,"李李鈴蘭, 吹滅小山河, 歌回剪輯, 古風歌曲, 國風堂, Linglan Lily, 台灣Vtuber, 司南, 風鈴草",2021-10-14,ajLc33jR42Q
F3AmCbbOMC8,【李李鈴蘭/Linglan Lily】『不枉』Cover. 「好美喔！那隨歌聲搖曳的鈴蘭」,UCsi8Pu_q1qu9UzzBcS8zSdQ,Yakumo Chizuru 八雲千鶴,"李李鈴蘭, 台灣Vtuber, 不枉, 歌回剪輯, 風鈴草, LA芽",2021-10-05,F3AmCbbOMC8
P1po0fw8pXI,【李李鈴蘭/Linglan  Lily】『Takeaway』The Chainsmokers & Illenium ft. Lennon Stella【中英歌詞 Lyric】/Cover,UCsi8Pu_q1qu9UzzBcS8zSdQ,Yakumo Chizuru 八雲千鶴,"The Chainsmokers & Illenium, EDM, 李李鈴蘭, Linglan Lily, 台灣Vtuber, Vsinger, Takeaway",2021-09-30,P1po0fw8pXI
D0slKtqC0tI,【李李鈴蘭/Linglan Lily】『牽絲戲』 歌回剪輯 。「哇賽！」,UCsi8Pu_q1qu9UzzBcS8zSdQ,Yakumo Chizuru 八雲千鶴,"牽絲戲, 李李鈴蘭, 歌回剪輯, 中國風, 古風音樂, 哇賽狼, 飲水姬, Linglan Lily",2021-09-27,D0slKtqC0tI
ppXBskViD50,【李李鈴蘭/Linglan Lily】『紡唄 /つむぎうた』歌回剪輯 （中/日/羅馬歌詞）,UCsi8Pu_q1qu9UzzBcS8zSdQ,Yakumo Chizuru 八雲千鶴,"鏡音蓮, 鏡音鈴, 李李鈴蘭, 歌回剪輯, 紡唄, 哇賽狼, 風鈴草, Linglan Lily",2021-09-20,ppXBskViD50
z9ihW23NMWg,【李李鈴蘭】『笑看 』歌回剪輯 【Linglan Lily】,UCsi8Pu_q1qu9UzzBcS8zSdQ,Yakumo Chizuru 八雲千鶴,"李李鈴蘭, Linglan Lily, 台灣Vtuber, 雲際線, 笑看, 歌回剪輯",2021-09-18,z9ihW23NMWg
3GqTtKaR608,【李李鈴蘭紀錄片】歌回精華紀錄：初配信～二萬慶祝,UC93Tbrjc2WpuxixC3YGHlcQ,Lisianthus LA牙,,2022-06-11,3GqTtKaR608
X2SgwtZu3Gw,阿姆斯壯跑到台灣只為了阻止鈴蘭畢業,UCpPw_z2MhwNm91JlpQ935Sw,唱歌的久陶,,2022-06-12,X2SgwtZu3Gw
u9kcgdU3SJA,李李鈴蘭玩恐怖遊戲的痛，你們能明白嗎?,UCpPw_z2MhwNm91JlpQ935Sw,唱歌的久陶,,2021-10-29,u9kcgdU3SJA
QS6eDrAfmd4,再說最後一次，台V要開始加速了,UCpPw_z2MhwNm91JlpQ935Sw,唱歌的久陶,,2021-10-07,QS6eDrAfmd4
